num,descripcion,proceso,estandar,fuente,municipio,uas,año,mes,dia
1772.0,"3. El prestador de servicios de salud determina la cantidad necesaria de talento humano requerido para cada uno de los servicios ofertados y prestados, de acuerdo con la capacidad instalada, la relacion entre oferta y demanda, la oportunidad en la prestacion, tiempo de la atencion y el riesgo en la atencion. Este criterio no aplica para el profesional independiente de salud: Cuentan con un documento ""MANUAL DE SUFICIENCIA DE PERSONAL ESE SURORIENTE"" Codigo MA-AP-TH-02 vERSION 2 DE oCTUBRE DE 20...",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1773.0,"28.1.4. Las areas estan separadas entre si por barrera fisica fija o movil, con excepcion de los consultorios del servicio de urgencias, optometria y oftalmologia, donde no se requiere: En la E.S.E. Empresa Social del Estado del Suroriente. unidad de atencion en salud, San Juan de Villalobos, los consultorios no cuentan con barrera fisica fija o movil. (No biomos ya que generan riesgos de caidas por las extensiones de las patas de soporte).",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1774.0,"38. La unidad sanitaria adaptada para personas con movilidad reducida cuenta con: 38.1. Sanitario. 38.2. Lavamanos. 38.3. Dimensiones que permita el desplazamiento del paciente y maniobra en su interior, las puertas tienen un ancho que permite el facil acceso de pacientes en sillas de ruedas: La E.S.E. Empresa Social del Estado del Suroriente. unidad de atencion en salud, San Juan de Villalobos, no cuenta con unidad sanitaria para personas con movilidad reducida. La E.S.E. Empresa Social del Es...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1775.0,"38.4. Puertas corredizas o con apertura hacia el exterior. 38.5. Accesorios que facilite la accesibilidad, movilidad y seguridad del usuario. 38.6. Alarma o sistema de llamado: La E.S.E. Empresa Social del Estado del Suroriente. unidad de atencion en salud, San Juan de Villalobos, no cuenta con unidad sanitaria para personas con movilidad reducida. La E.S.E. Empresa Social del Estado del Suroriente. unidad de atencion en salud, San Juan de Villalobos, no cuenta con unidad sanitaria para persona...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1776.0,"GENERALIDADES DE LAS CONDICIONES DE ORDEN, ASEO, LIMPIEZA Y DESINFECCION: 41. Las condiciones de orden, aseo, limpieza y desinfeccion son evidentes y responden a un proceso dinamico de acuerdo con los servicios prestados: El prestador presenta el Manual de limpieza y desinfeccion Codigo PTA-MI-SG 03 Verson1 fecha 2021. En el cual se evidencia la definidos los elementos de uso para ejecutar la actividad. Se evidencia en el recorrido que se encuentran las areas limpias y en orden. Se recomienda d...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1777.0,"44. En los servicios de cirugia, atencion del parto, ambiente TPR, salas de procedimientos, consultorios donde se realicen procedimientos, servicios de internacion en cuidado basico, intermedio e intensivo, urgencias, dialisis, hemodinamia e intervencionismo, laboratorios, gestion pre transfusional, quimioterapia, consulta odontologica y los ambientes o areas donde se requieran procesos de limpieza y asepsia mas profundos, adicional al criterio anterior, la union entre paredes o muros y el piso,...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1778.0,"45. En los servicios de cirugia, atencion del parto, ambiente TPR y el ambiente de esterilizacion, la union entre cielo raso o techo y la pared o muro y la union entre paredes o muros, debe contar con media cana, evitando la formacion de aristas o de esquinas: La E.S.E. Empresa Social del Estado del Suroriente. unidad de atencion en salud, San Juan de Villalobos, En los servicios de odontologia, salas de procedimientos, consulta odontologica y los ambientes o areas donde se requieran procesos d...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1779.0,"2. El prestador de servicios de salud garantiza las condiciones tecnicas de calidad de los equipos biomedicos, para lo cual cuenta con: 2.1. Programa de mantenimiento preventivo de los equipos biomedicos, que incluya el cumplimiento de las recomendaciones establecidas por el fabricante o de acuerdo con el protocolo de mantenimiento que tenga definido el prestador, este ultimo cuando no este definido por el fabricante: Cuenta con ""Plan de Mantenimiento Hospitalario 2025"" no incluye las recomenda...",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1780.0,"2.2. Hoja(s) de vida del(los) equipo(s) biomedicos(s), con los registros de los mantenimientos preventivos y correctivos, segun corresponda: Cuenta con hojas de vida de los equipos en las cuales se registra la periodicidad de mantenimiento cuatrimestral, se evidencian reportes de mantenimiento preventivo realizados en noviembre de 2024, algunos equipos como: pulsioximetro, marca: BTL, serie: M017E060723, tensiometro, marca: prestige, serie: 307210, doppler fetal, marca: edan, serie: 304150- M14...",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1781.0,"3. El prestador de servicios de salud cuenta con un programa de capacitacion en el uso de dispositivos medicos cuando estos lo requieran, el cual puede ser desarrollado por el fabricante, importador o por el mismo prestador: No cuenta con programa de capacitacion en el uso de dispositivos medicos, tampoco se evidencian capacitaciones realizadas.",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1782.0,4. La dotacion de los servicios de salud esta en concordancia con lo definido por el prestador en el estandar de procesos prioritarios: El prestador no documenta la dotacion segun los procedimientos documentados y verificados en el estandar de procesos prioritarios.,Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1783.0,"5. La suficiencia de equipos biomedicos esta relacionada con la frecuencia de uso de los mismos, incluyendo los tiempos del proceso de esterilizacion, cuando aplique: No cuenta con documento donde se evidencie suficiencia de equipos biomedicos relacionada con la frecuencia de uso de los mismos.",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1784.0,"16. Adicional a los criterios enunciados del presente estandar, que le apliquen, el prestador de servicios de salud cuenta con: 16.1. Sistemas de telecomunicaciones de doble via: No cuenta con sistemas de telecomunicaciones de doble via.",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1785.0,"2.3. Serie (cuando aplique): Cuenta con documento en Excel ""kardex medico San Juan de Villalobos"" no se evidencia este item.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1786.0,"2.7. Vida util, cuando aplique: Cuenta con documento en Excel ""kardex medico San Juan de Villalobos"" no se evidencia este item.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1787.0,"4.5. Almacenamiento: Cuenta con ""procedimiento para el almacenamiento y conservacion de medicamentos, dispositivos medicos e insumos"" con codigo PR-MI-FA-3, donde se evidencia la documentacion de proceso para este item, pero este proceso no se lleva a cabo de acuerdo a lo documentado.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1788.0,"4.7. Control de fechas de vencimiento: Cuenta con ""procedimiento para el almacenamiento y conservacion de medicamentos, dispositivos medicos e insumos"" con codigo PR-MI-FA-3, donde se evidencia la documentacion de proceso para este item, pero este proceso no se lleva a cabo de acuerdo a lo documentado.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1789.0,"4.12. Disposicion final: Cuenta con ""procedimiento para el almacenamiento y conservacion de medicamentos, dispositivos medicos e insumos"" con codigo PR-MI-FA-3, no se evidencia la documentacion de proceso para este item.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1790.0,"6. El prestador de servicios de salud cuenta con informacion documentada de la planeacion y ejecucion de los programas de farmacovigilancia, tecnovigilancia y reactivovigilancia, que garanticen el seguimiento al uso de medicamentos, dispositivos medicos (incluidos los sobre medida) y reactivos de diagnostico in vitro, cuando aplique: Cuenta con ""programa de farmacovigilancia"" con codigo MA-MI-FA-01, no se evidencia codigo de inscripcion, no se evidencia capacitaciones. Se aplica herramienta del...",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1791.0,"7. El prestador de servicios de salud que cuente con reservas de medicamentos, homeopaticos, fitoterapeuticos, medicamentos biologicos, componentes anatomicos, dispositivos medicos (incluidos los sobre medida), reactivos de diagnostico in vitro, y demas insumos asistenciales, debe garantizar que se almacenen en condiciones apropiadas de temperatura, humedad, ventilacion, segregacion y seguridad de acuerdo con las condiciones definidas por el fabricante o el banco del componente anatomico, segun ...",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1792.0,"9. La suficiencia de dispositivos medicos esta relacionada con la frecuencia de uso de los mismos, incluyendo los tiempos del proceso de esterilizacion, cuando aplique.: No cuenta con documento donde se evidencie suficiencia de los dispositivos medicos relacionada con la frecuencia de uso de los mismos.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1793.0,"10. El prestador de servicios de salud cuenta con paquete para el manejo de derrames y rupturas de medicamentos, ubicado en un lugar de facil acceso, visible y con adecuada senalizacion, disponible para su uso en los servicios y ambientes donde se requieran. El prestador de servicios de salud define su contenido de acuerdo con los medicamentos utilizados y lo sugerido por el fabricante en las fichas tecnicas: Cuenta con paquete para el manejo de derrames y rupturas de medicamentos, ubicado en u...",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1794.0,16.1. Dispositivos medicos e insumos asistenciales segun la patologia del paciente o eventos de interes en salud publica cuando se requiera: El prestador no documenta los dispositivos medicos e insumos segun la patologia del paciente en el estandar de procesos prioritarios.,Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1795.0,"16.2. Medicamentos de acuerdo con inventario establecido por el prestador acorde a lo documentado en sus procesos prioritarios, cuando se requiera: El prestador no documenta los dispositivos medicos e insumos segun la patologia del paciente en el estandar de procesos prioritarios.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1796.0,"3. El prestador de servicios de salud cuenta con un comite o instancia que orienta y promueve la politica de seguridad del paciente, el control de infecciones y la optimizacion del uso de antibioticos, cuando los prescriba o administre. En el caso de profesionales independientes de salud podra ser el mismo prestador: La ESE presenta documento acta de reunion del actualizacion del personal a carrgo del comite de seguridad del paciente del 16 de febrero de 2024 donde establece que se reuniran de ...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1797.0,"4. El prestador de servicios de salud adopta y realiza las siguientes practicas seguras, segun aplique a su servicio de salud y cuenta con informacion documentada para: 4.1. Asegurar la correcta identificacion del paciente en los procesos asistenciales. (que incluya como minimo dos identificadores: nombre completo y numero de identificacion): La ese presenta documento MA-MI-HO-01 identificacion del usuario, el cual tiene como objetivo definir las actividades para la correcta identificacion del ...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1798.0,"4.3. Detectar, prevenir y reducir infecciones asociadas con la atencion en salud (que incluya protocolo de higiene de manos o higienizacion con soluciones a base de alcohol). La ESE presenta documento PT-ES-CA-03 protocolo de lavado de manos el cual tiene como objetivo obtener una disminucion significativa en la flora residente y eliminar completamente la flora transitoria se establecen los tipos de lavados de manos, los momentos pero no se menciona los materiales e insumos requeridos para dich...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1799.0,"4.4. Detectar, analizar y gestionar eventos adversos: La ESE presenta documento PT-ES-CA-01 protocolo de Londres eventos adverso mediante el cual se establece la metodologia para el analisis de los eventos adversos, adicionalmente se cuenta con documento PR-ES-CA-01 gestion del evento adverso el cual establece que para la identificacion de los eventos se revisara diariamente el programa gema, revision diaria de los eventos reportados, depurar los eventos registrados, entregar a cada lider asist...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1800.0,"4.6. Mejorar la seguridad en la utilizacion de medicamentos, en los servicios donde aplique: La ESE presenta documento PT-MI-UR-01 administracion de medicamentos el cual tiene como objetivo estandarizar la administracion de medicamentos en el proceso de atencion en dicho documento se establece que el inicio de este procedimiento inicia con la formulacion por parte del personal medico, posteriormente se realiza bajo los 10 correctos la administracion de dicho medicamento se debe rotular con el n...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1801.0,"4.7. Prevenir y reducir la frecuencia de caidas, en los servicios donde aplique: La ese cuenta con documento PT-ES-CA-06 protocolo para la prevencion de caidas de pacientes el cual tiene como objetivo estandarizar acciones de prevencion para disminuir el riesgo de caidas mediante acciones tales como mobiliario adecuado, camilla con barandas elevadas y con freno de seguridad, condiciones de orden y aseo, aplicacion de escala de DOWNTON, se verifica socializacion el 28-10-2024. El prestador en el...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1802.0,5. El prestador de servicios de salud promueve la cultura de seguridad del paciente que involucra a todo el personal de manera sistematica con un enfoque educativo no punitivo mediante:5.2. Actividades donde se ilustra al paciente y sus allegados en el autocuidado de su seguridad: La ESE presenta documento PT-MI-HO-01 protocolo autocuidado paciente y sus cuidadores el cual tiene como objetivo desarrollar y fortalecer el conocimiento tecnico en el autocuidado para la aplicacion de practicas segu...,Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1803.0,"6. El prestador de servicios de salud cuenta con informacion documentada de las actividades y procedimientos que se realizan en el servicio acordes con su objeto, alcance y enfoque diferencial, mediante guias de practica clinica- GPC, procedimientos de atencion, protocolos de atencion y otros documentos que el prestador de servicios de salud determine, dicha informacion incluye talento humano, equipos biomedicos, medicamentos y dispositivos medicos e insumos requeridos: La ESE presenta las sigu...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1804.0,"10. El prestador de servicios de salud cuenta con informacion documentada de la adopcion, o adaptacion o desarrollo de guias practica clinica o protocolos basados en evidencia cientifica: No se cuenta con la informacion documentada.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1805.0,"12. El prestador de servicios de salud cuenta con la siguiente informacion documentada:12.2. Aseo, limpieza y desinfeccion de areas y superficies: El prestador presenta el Manual de limpieza y desinfeccion Codigo PTA-MI-SG 03 Verson1 fecha 2021. En el cual se evidencia la definidos los elementos de uso para ejecutar la actividad. Se evidencia en el recorrido que se encuentran las areas limpias y en orden. Se recomienda definir las actividades de limpieza y desinfeccion en los servicio de alta r...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1806.0,"12.4. Acciones para prevenir las flebitis infecciosas, quimicas y mecanicas en los servicios donde se realicen procedimientos de venopuncion: Se encuentra documentado ADMINISTRACION DE MEDICAMENTOS PT-MI-UR-01 Codigo 2 fecha marzo del 2019. Cuenta con acciones preventivas para las flebitis, se verifica socializacion sin embargo el prestador no presenta soportes de socializacion al personal.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1807.0,"12.6. Descontaminacion por derrames de sangre u otros fluidos corporales: Cuenta con un MANUAL CONTROL DE DERRAME DE FLUIDOS CORPORALES Codigo MA -MI-SG02 Version 2 Fecha Abril 2021, se verifica no cuenta con socializacion, no contiene descripcion del contenido del kit de derrames ni el talento humano responsable de ejecutar dicha actividad, personal no adherente.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1808.0,"13.1. Buenas practicas de esterilizacion de acuerdo con los procedimientos y tecnicas que se utilicen, que describa como minimo los siguientes aspectos: 13.1.1. Recibo de productos contaminados y entrega de material esteril: Cuentan con manual de buenas practicas de esterilizacion, limpieza y desinfeccion. Codigo: MAES-CA-02 Version 02 2019 en el cual no se evidencia el manejo de los aspectos de transporte, lubricacion, empaque, etiquetado, verificacion de la integridad del material esteril ni ...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1809.0,"13.1.2. Transporte. 13.1.3. Lavado, secado y lubricacion. 13.1.4. Empaque. 13.1.5. Etiquetado: Deben documentarlo en el manual de esterilizacion.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1810.0,"13.1.8. Verificacion de la integridad del material esteril. 13.1.9. Control de calidad que incluya el analisis de los reportes de dicho control, para la toma de medidas preventivas y correctivas: Deben documentarlo en el manual de esterilizacion.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1811.0,"15. Los prestadores de servicios de salud tienen definidos procedimientos que garanticen el cumplimiento del no reuso de dispositivos medicos cuando el fabricante asi lo haya establecido: Se evidencia 3 procedimientos de no reuso de dispositivos medicos, los cuales no describen el procedimiento realizado en el punto de atencion. El documento debe ser revisado y describirlo de acuerdo a los servicios habilitados y los dispositivos utilizados.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1812.0,"16. Hasta tanto el Ministerio de Salud y Proteccion Social regule la materia, el prestador de servicios de salud podra reusar dispositivos medicos, siempre y cuando el fabricante de dichos dispositivos autorice su reuso. En tal caso, el prestador de servicios de salud cuenta con informacion documentada que defina: 16.1. Los procedimientos, siguiendo las recomendaciones del fabricante, para el reprocesamiento y control de calidad que demuestren la eficacia, desempeno y esterilidad del producto: ...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1813.0,"16.2. Acciones de seguimiento a traves de los comites de infecciones, de seguridad del paciente y del programa de tecnovigilancia, que garanticen que el dispositivo no ha perdido la eficacia y desempeno para el cual fue disenado, ni exponga al riesgo de infecciones o complicaciones al usuario: Al momento de la verificacion se evidencia el acto administratico donde implementan los comites institucionales mediante la resolucion 128 de 2018 la cual se encuentra firmada, en el punto de atencion no ...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1814.0,"17.3. Lista de chequeo de los documentos necesarios para el traslado que incluya:17.3.4. Mecanismos tecnologicos que le permitan realizar el proceso (software, correo, entre otros): No se puede evidenciar en el momento de la verificacion.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1815.0,"20. La Institucion Prestadora de Servicios de Salud que cuente con servicios de salud de los grupos de consulta externa,internacion o el servicio de urgencias, cuenta con:21. El Profesional Independiente de Salud y las Entidades con Objeto Social Diferente que oferten y presten servicios de salud de los grupos de consulta externa y los prestadores de servicios de salud de Transporte Especial de Pacientes cuentan con documento del proceso que orienta la atencion en salud de las victimas de violen...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1816.0,"23. Los prestadores de servicios de salud cuentan con informacion documentada de las condiciones de almacenamiento, conservacion, control de fechas de vencimiento, uso y custodia de los medicamentos, dispositivos medicos e insumos contenidos en los kits de derrames de medicamentos, ataque con agentes quimicos y de violencias sexuales, segun su contenido: No se cuenta documentado las condiciones de almacenamiento, conservacion, control de fechas de vencimiento, uso y custodia de los medicamentos...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1817.0,"27. Cuando el prestador de servicios de salud realice ""pruebas en el punto de atencion del paciente - (Point of Care Testing - POCT)"" en un servicio habilitado cuenta con: 27.1. Informacion documentada sobre la toma, procesamiento, control de calidad y entrega de resultados: En el momento de la verificacion no se evidencia documentado.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1818.0,"27.2. Controles de calidad realizados por un servicio de laboratorio clinico que puede ser propio o contratado para tal fin, cuando aplique, de acuerdo a las especificaciones del fabricante: En el momento de la verificacion no se evidencia documentado.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1819.0,27.3. Analisis de los reportes del control de calidad y toma de medidas preventivas y correctivas: En el momento de la verificacion no se evidencia documentado.,Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1820.0,"28. Orientacion a los usuarios sobre las condiciones, requisitos y restricciones de acceso, permanencia y salida del vehiculo, en condiciones de rutina o en condiciones de emergencia, a cargo del conductor del vehiculo y el talento humano en salud: El prestador cuenta documentado PT-MICE-25 Version 2 fecha 2019 Salidas de extramurales no cuenta con todas las especificos que se requieren en la normatividad vigente.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1821.0,29. Mecanismos que garanticen comunicacion para el seguimiento de los pacientes que lo requieran: El prestador cuenta documentado PT-MICE-25 Version 2 fecha 2019 Salidas de extramurales no cuenta con todas las especificos que se requieren en la normatividad vigente.,Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1822.0,"30. Mecanismos de supervision de las actividades realizadas en el marco de los eventos de interes en salud publica, cuando aplique: El prestador cuenta documentado PT-MICE-25 Version 2 fecha 2019 Salidas de extramurales no cuenta con todas las especificos que se requieren en la normatividad vigente.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1823.0,"3. Los medios electronicos para la gestion de la historia clinica garantizan la confidencialidad y seguridad, asi como el caracter permanente de registrar en esta y en otros registros asistenciales, sin que se puedan modificar los datos una vez se guarden los registros: El proveedor dispone del documento institucional titulado Protocolo de Uso y Custodia de los Registros de la Historia Clinica, con codigo PL-AP-GD-08, fechado en el ano 2023. Sin embargo, al utilizar el sistema electronico, el p...",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1824.0,"5. La historia clinica y los registros asistenciales se diligencian en forma clara, legible, sin tachones, enmendaduras, intercalaciones, sin dejar espacios en blanco y sin utilizar siglas: El prestador presenta registros de manera fisica donde se evidencian espacios en blanco, adicional a ello el prestador presenta una etapa de transicion donde se encuentra en cambio de sistema de registros de historia clinica y no se evidencian registros de manera digital.",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1825.0,"8. La historia clinica y demas registros son conservados en archivo unico garantizando la custodia y confidencialidad de los documentos o registros protegidos legalmente por reserva: ""El prestador mantiene registros de historia clinica de manera fisica en donde no se garantiza la custodia ni la confidencialidad de los documentos o registros protegidos por reserva legal. Se observa que el prestador esta en proceso de transicion hacia el sistema digital de historia clinica, utilizando el sistema ...",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1826.0,"9. El prestador de servicios de salud cuenta con un procedimiento de consentimiento informado que incluye mecanismos para verificar su aplicacion, para que el paciente o usuario o su responsable aprueben o no documentalmente el procedimiento e intervencion en salud a que va a ser sometido, previa informacion de los beneficios, riesgos, alternativas e implicaciones del acto asistencial: Se evidencia que el prestador de servicios de salud cuenta con un Manual de Consentimiento Informado que inclu...",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1827.0,"11. Cuenta con los siguientes registros, cuando los prestadores de servicios de salud realicen el proceso de esterilizacion dentro del servicio y fuera de centrales de esterilizacion: 11.1. Actividades documentadas y realizadas en el procedimiento de reuso de dispositivos medicos acorde con las recomendaciones del fabricante, incluyendo el numero de reusos por cada dispositivo esterilizado: El prestador cuenta con documento "" politica reuso de dispositivos en odontologia y no reuso en dispositi...",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1828.0,11.2. Registro de crgas: No se evidencia descrito registro de que se esteriliza en cada carga.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1829.0,11.3. Resultados del control de calidad: No se evidencian resultados del control de calidad.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1830.0,11.4. Listas del contenido de los paquetes que se esterilizan: No se evidencia descrito listas del contenido de los paquetes que se esterilizan.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
1831.0,11.5. Etiquetado de cada paquete que permita la trazabilidad de la esterilizacion: No se evidencia etiquetado de cada paquete que permita la trazabilidad de la esterilizacion.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,San Juan de Villalobos,2025,3,21
